household_key,Recency,Frequency,T,Gross_Sales,Net_Sales,avg_monetary,total_baskets,avg_basket_size,avg_transaction_value,distinct_stores,tenure_weeks,coupon_usage_rate,first_purchase_week,last_purchase_week,Cluster,predicted_purchases_6_months,predicted_clv_6_months
828,3,36,66,1123.16,905.49,24.4727,37,1631.4324,24.4727,6,63,0.027,9,72,1,14.2646,334.2193
829,1,13,61,607.83,493.11,35.2221,14,977.6429,35.2221,3,60,0.1429,14,74,1,5.5754,203.2801
830,4,204,64,1444.71,1043.22,5.0889,205,5.3463,5.0889,5,60,0.1268,11,71,1,80.9483,540.6308
831,0,108,65,5907.28,4983.05,45.7161,109,18.9541,45.7161,8,65,0.0459,10,75,0,55.074,3124.1474
832,2,7,67,264.8,239.34,29.9175,8,12.0,29.9175,1,65,0.0,8,73,1,1.5916,45.7303
833,0,27,59,1827.89,1262.76,45.0986,28,28.6071,45.0986,2,59,0.0714,16,75,1,12.8788,491.2412
834,1,24,67,909.63,767.21,30.6884,25,1942.36,30.6884,5,66,0.0,8,74,1,12.7273,518.7639
835,7,10,58,176.49,165.03,15.0027,11,5.1818,15.0027,1,51,0.0,17,68,1,3.5776,65.13
836,0,61,61,1315.66,1038.42,16.7487,62,9.5645,16.7487,16,61,0.0,14,75,1,24.0982,270.1269
837,0,26,59,564.03,400.12,14.8193,27,9.1111,14.8193,5,59,0.1481,16,75,1,9.856,135.06
838,7,20,68,271.08,233.64,11.1257,21,320.4286,11.1257,3,61,0.0,7,68,1,6.3946,74.1499
839,10,7,62,665.27,599.4,74.925,8,27.375,74.925,3,52,0.125,13,65,1,2.7501,250.3387
840,0,133,63,7758.41,6901.7705,51.5057,134,18.0821,51.5057,6,63,0.0373,12,75,0,73.0254,4722.1801
841,0,70,65,1003.72,795.5,11.2042,71,905.3803,11.2042,3,65,0.0282,10,75,1,40.4344,486.359
842,0,410,58,5010.18,4114.69,10.0114,411,697.747,10.0114,5,58,0.0073,17,75,0,171.8501,1991.5314
843,0,41,71,1251.47,1038.65,24.7298,42,13.7619,24.7298,5,71,0.0238,4,75,1,21.9771,552.2738
844,4,93,63,3696.83,3279.97,34.8933,94,124.9574,34.8933,6,59,0.1489,12,71,1,38.655,1139.6865
845,0,94,63,4137.77,3523.69,37.0915,95,632.9368,37.0915,6,63,0.0316,12,75,1,55.0915,1914.222
846,1,17,62,484.71,416.91,23.1617,18,10.3333,23.1617,2,61,0.0556,13,74,1,6.9972,162.8393
847,0,25,59,739.09,685.46,26.3638,26,4140.7308,26.3638,6,59,0.0,16,75,1,11.3095,295.5886
848,0,14,61,1371.25,1161.27,77.418,15,35.8667,77.418,3,61,0.0,14,75,1,6.4197,310.195
849,0,47,62,3206.53,2840.33,59.1735,48,27.8333,59.1735,7,62,0.0,13,75,1,37.2213,1994.1705
850,0,74,68,778.55,643.86,8.5848,75,76.8,8.5848,8,68,0.0133,7,75,1,33.5458,292.0589
851,21,19,73,163.4,129.32,6.466,20,4.8,6.466,2,52,0.0,2,54,1,5.8745,35.4045
852,1,68,60,1448.17,1290.89,18.7086,69,7.6522,18.7086,3,59,0.029,15,74,1,35.7682,629.1292
853,0,371,65,9977.45,9597.649,25.8001,372,1413.7796,25.8001,3,65,0.0108,10,75,0,138.0402,4023.5547
854,1,27,58,320.32,274.89,9.8175,28,5.0,9.8175,1,57,0.0,17,74,1,10.9741,82.2668
855,14,125,58,3563.95,2907.98,23.0792,126,11.1825,23.0792,1,44,0.0317,17,61,1,67.201,1032.3662
856,0,138,60,3207.06,2495.43,17.9527,139,869.964,17.9527,3,60,0.0432,15,75,1,60.1729,990.2138
857,0,30,59,2709.33,2332.07,75.2281,31,38.9032,75.2281,3,59,0.0645,16,75,1,13.9778,1272.8644
858,0,29,64,444.84,373.34,12.4447,30,7.0667,12.4447,3,64,0.0,11,75,1,11.8142,224.189
859,0,149,64,5141.35,4462.36,29.7491,150,1798.6467,29.7491,6,64,0.0267,11,75,0,64.7463,2342.1096
860,51,49,63,246.0,176.14,3.5228,50,3.78,3.5228,2,12,0.22,12,24,2,22.0161,53.7297
861,0,24,69,1121.15,1014.19,40.5676,25,15.0,40.5676,3,69,0.0,6,75,1,6.1389,234.9866
862,3,46,69,1224.4,1005.08,21.3847,47,13.5745,21.3847,7,66,0.0213,6,72,1,19.8052,451.5925
863,1,66,69,830.87,675.86,10.0875,67,658.7761,10.0875,6,68,0.0149,6,74,1,20.4348,215.4946
864,0,72,71,5209.96,4336.98,59.4107,73,29.6712,59.4107,3,71,0.0822,4,75,1,19.7593,1343.3522
865,23,11,59,703.46,514.24,42.8533,12,1208.0,42.8533,1,36,0.0,16,52,2,4.7912,163.2516
866,0,89,70,3731.62,2818.5,31.3167,90,784.4111,31.3167,2,70,0.0778,5,75,1,33.6171,1070.0077
867,1,124,70,3917.65,3318.19,26.5455,125,2476.144,26.5455,10,69,0.152,5,74,1,40.0922,1182.1884
868,0,109,61,4962.37,4292.83,39.0257,110,3171.0818,39.0257,8,61,0.0909,14,75,0,54.8596,2631.7783
869,0,65,65,713.39,605.64,9.1764,66,5.2273,9.1764,4,65,0.0,10,75,1,19.879,149.1372
870,15,11,61,241.41,203.81,16.9842,12,8.3333,16.9842,3,46,0.1667,14,60,1,4.322,67.3379
871,0,86,59,7136.22,6233.04,71.6441,87,27.1264,71.6441,4,59,0.0,16,75,0,33.7146,1228.6705
872,68,6,68,98.38,88.0,12.5714,7,6.1429,12.5714,1,0,0.0,7,7,2,2.2728,24.4612
873,0,93,63,2423.69,1665.73,17.7205,94,1525.234,17.7205,4,63,0.0532,12,75,1,40.5824,630.7771
874,6,3,71,184.52,156.07,39.0175,4,18.75,39.0175,3,65,0.0,4,69,1,0.898,27.1551
875,1,50,68,1037.25,753.07,14.7661,51,12.3922,14.7661,3,67,0.0784,7,74,1,22.0976,340.0883
876,0,156,59,4172.9697,3549.16,22.6061,157,1706.3185,22.6061,2,59,0.0064,16,75,0,69.6175,1551.9213
877,1,42,62,2391.13,2003.65,46.5965,43,1668.907,46.5965,1,61,0.2791,13,74,1,12.0642,319.5662
878,0,143,61,4500.48,3404.76,23.6442,144,304.2153,23.6442,10,61,0.0069,14,75,0,41.1963,1027.9727
879,0,48,63,1463.77,1211.4,24.7224,49,2978.7347,24.7224,1,63,0.1429,12,75,1,19.7608,387.3496
880,4,8,62,177.81,139.11,15.4567,9,9.6667,15.4567,1,58,0.0,13,71,1,3.2098,56.0181
881,0,110,61,3357.33,2579.09,23.235,111,19.7117,23.235,2,61,0.0901,14,75,1,45.9254,774.4987
882,0,144,60,3499.2,2753.84,18.992,145,773.0828,18.992,9,60,0.0483,15,75,1,62.0518,1187.3607
883,0,234,69,6990.3506,6161.77,26.2203,235,1704.4128,26.2203,18,69,0.0213,6,75,0,92.2427,2253.3341
884,6,57,72,476.14,415.98,7.1721,58,4.9828,7.1721,4,66,0.0,3,69,1,24.8787,192.4787
885,3,56,65,1527.04,1200.9,21.0684,57,634.9649,21.0684,3,62,0.0,10,72,1,17.9365,389.8603
886,0,153,72,3648.94,3070.76,19.94,154,1293.3831,19.94,2,72,0.013,3,75,0,43.7055,817.6307
887,0,33,74,907.5,714.66,21.0194,34,13.5294,21.0194,3,74,0.0,1,75,1,9.3173,133.3866
888,0,57,73,5883.22,4919.07,84.8115,58,44.5,84.8115,7,73,0.2931,2,75,0,21.509,1260.925
889,0,154,69,9287.21,7774.68,50.1592,155,4668.4968,50.1592,6,69,0.2194,6,75,0,74.4354,3226.5293
890,0,26,65,986.35,671.95,24.887,27,896.1481,24.887,4,65,0.0741,10,75,1,9.5404,236.9416
891,0,76,63,4408.1,3491.5,45.3442,77,27.5844,45.3442,3,63,0.1039,12,75,1,19.0174,740.685
892,5,17,64,363.29,225.88,12.5489,18,11.1667,12.5489,3,59,0.2778,11,70,1,4.9117,72.0647
893,0,47,66,2098.3398,1831.43,38.1548,48,22.6875,38.1548,5,66,0.0417,9,75,1,15.6737,557.704
894,0,18,67,783.85,659.08,34.6884,19,17.5789,34.6884,3,67,0.0,8,75,1,6.2478,170.2694
895,0,148,71,5860.77,5284.13,35.464,149,1682.953,35.464,11,71,0.0201,4,75,0,49.9464,1652.3359
896,0,94,67,4247.62,2982.44,31.3941,95,1250.3368,31.3941,7,67,0.1263,8,75,1,36.7602,1221.0908
897,4,42,64,556.93,488.38,11.3577,43,5.0,11.3577,2,60,0.0233,11,71,1,16.0312,197.4827
898,0,208,59,5600.4,4816.83,23.047,209,2080.0718,23.047,14,59,0.0096,16,75,0,113.0653,4167.5995
899,10,7,68,223.55,203.8,25.475,8,11.0,25.475,1,58,0.0,7,65,1,2.338,50.3886
900,0,867,65,11402.95,10317.61,11.8866,868,987.3929,11.8866,7,65,0.0081,10,75,0,291.863,3406.1119
901,3,57,59,1908.7,1589.53,27.4057,58,84.6897,27.4057,3,56,0.0172,16,72,1,27.6434,842.7476
902,26,8,71,113.25,107.93,11.9922,9,4.1111,11.9922,3,45,0.0,4,49,2,2.1549,25.6907
903,1,60,65,2183.24,1887.34,30.94,61,11.377,30.94,3,64,0.0328,10,74,1,25.9453,708.314
904,5,20,71,575.67,484.03,23.049,21,1041.1905,23.049,4,66,0.0,4,70,1,7.4757,116.9759
905,9,20,72,612.92,521.07,24.8129,21,457.2857,24.8129,5,63,0.0,3,66,1,7.0124,153.1364
906,0,304,67,5794.07,4649.17,15.2432,305,1769.2689,15.2432,5,67,0.0426,8,75,0,162.0795,1888.9846
907,2,62,73,1408.26,1041.17,16.5265,63,11.7143,16.5265,4,71,0.0159,2,73,1,19.4984,209.2738
908,0,157,61,4726.83,3574.87,22.6258,158,1045.4177,22.6258,6,61,0.0506,14,75,0,101.0412,1873.7541
909,1,679,65,10701.31,8861.5,13.0316,680,1384.4191,13.0316,11,64,0.0574,10,74,0,259.6265,2604.1155
910,0,23,66,467.32,379.38,15.8075,24,2237.0,15.8075,6,66,0.0833,9,75,1,7.0184,128.3761
911,2,51,62,2377.99,2073.97,39.884,52,1453.0192,39.884,7,60,0.0385,13,73,1,21.6883,1005.2785
912,0,17,61,896.45,746.02,41.4456,18,243.7778,41.4456,2,61,0.0,14,75,1,5.8427,193.1755
913,2,53,71,1313.88,1084.62,20.0856,54,353.3889,20.0856,5,69,0.0185,4,73,1,16.6991,314.286
914,3,33,63,1125.1699,1022.77,30.0815,34,10.1471,30.0815,3,60,0.0,12,72,1,14.7446,278.725
915,0,70,64,633.1,577.05,8.1275,71,5.3662,8.1275,2,64,0.0,11,75,1,31.7796,228.2619
916,0,108,61,1422.89,1224.93,11.2379,109,809.2018,11.2379,12,61,0.0,14,75,1,40.6468,504.6968
917,5,41,61,332.37,262.17,6.2421,42,3.6667,6.2421,3,56,0.0,14,70,1,21.2908,163.3389
918,0,147,72,3104.62,2588.64,17.4908,148,12.25,17.4908,6,72,0.0473,3,75,1,66.9111,979.241
919,2,99,58,1044.59,894.8,8.948,100,83.08,8.948,1,56,0.03,17,73,1,59.1475,688.4395
920,0,147,67,2948.9,2376.03,16.0543,148,310.7432,16.0543,2,67,0.0405,8,75,1,63.4162,696.9913
921,8,5,66,74.89,56.36,9.3933,6,6.5,9.3933,1,58,0.0,9,67,1,2.5872,17.7903
922,0,93,69,2108.13,1863.43,19.8237,94,1070.8936,19.8237,15,69,0.0957,6,75,1,24.0571,569.4799
923,2,132,68,2456.98,1968.06,14.7974,133,1457.7895,14.7974,10,66,0.0602,7,73,1,47.3615,1064.2666
924,0,70,74,1674.9,1471.48,20.7251,71,8.9155,20.7251,1,74,0.0141,1,75,1,20.6791,484.845
925,10,57,68,393.76,332.72,5.7366,58,3.5,5.7366,4,58,0.0,7,65,1,22.32,126.7563
926,1,189,74,5942.42,5114.62,26.9191,190,3018.3895,26.9191,8,73,0.0105,1,74,0,59.2336,921.0633
927,0,34,70,1213.09,780.57,22.302,35,16.6286,22.302,5,70,0.1429,5,75,1,12.2158,164.3166
928,0,93,66,2739.67,2339.14,24.8845,94,1225.2447,24.8845,12,66,0.0213,9,75,1,53.3821,1372.0672
929,0,137,63,3112.67,2434.25,17.6395,138,1500.7174,17.6395,14,63,0.029,12,75,1,54.6527,881.499
930,0,32,65,790.94,388.67,11.7779,33,8.4848,11.7779,5,65,0.1515,10,75,1,13.9044,124.2095
931,0,30,61,3877.94,3053.67,98.5055,31,1025.1935,98.5055,4,61,0.0968,14,75,1,12.2065,1222.2659
932,0,131,73,4363.87,3724.95,28.2193,132,34.3864,28.2193,3,73,0.0379,2,75,0,47.3694,1375.7662
933,0,50,66,1223.57,978.13,19.179,51,951.549,19.179,4,66,0.0392,9,75,1,19.7207,478.9461
934,0,142,69,6683.99,4344.63,30.382,143,294.6853,30.382,6,69,0.1469,6,75,0,58.5266,1839.93
935,1,46,68,1264.14,1165.08,24.7889,47,4987.1915,24.7889,2,67,0.0213,7,74,1,22.2044,748.2868
936,0,361,65,5049.25,3798.12,10.492,362,141.3923,10.492,2,65,0.1436,10,75,0,200.7511,2110.4946
937,0,43,63,883.32,690.19,15.6861,44,14.2273,15.6861,6,63,0.0227,12,75,1,18.8797,287.7313
938,4,19,67,1511.0,1264.9299,63.2465,20,31.5,63.2465,4,63,0.0,8,71,1,8.2958,684.6242
939,0,97,62,3002.98,2146.3,21.901,98,256.2245,21.901,6,62,0.0408,13,75,1,32.314,554.1427
940,1,48,60,858.22,710.36,14.4971,49,8.0612,14.4971,4,59,0.0204,15,74,1,20.4376,598.8063
941,0,86,60,1561.35,1364.13,15.6797,87,506.2299,15.6797,8,60,0.0115,15,75,1,44.9773,774.5935
942,0,140,62,4129.91,3486.59,24.7276,141,15.2624,24.7276,5,62,0.0355,13,75,0,69.8115,1898.7018
943,3,124,67,2857.64,2308.54,18.4683,125,786.808,18.4683,6,64,0.032,8,72,1,50.1996,1057.1556
944,1,74,64,2046.62,1770.38,23.6051,75,3247.8133,23.6051,4,63,0.0267,11,74,1,35.8935,1354.6579
945,0,30,65,993.07,820.42,26.4652,31,755.7742,26.4652,2,65,0.0645,10,75,1,13.2376,427.0997
946,2,80,71,1726.27,1323.35,16.3377,81,13.0123,16.3377,14,69,0.0123,4,73,1,37.2445,407.3676
947,1,164,73,1695.09,1444.26,8.7531,165,99.8848,8.7531,7,72,0.1273,2,74,1,61.891,769.4307
948,21,3,67,304.85,230.37,57.5925,4,36.5,57.5925,3,46,0.0,8,54,1,1.0842,57.3427
949,0,93,58,3701.65,3122.48,33.2179,94,3349.2021,33.2179,3,58,0.1064,17,75,1,44.5861,1521.2672
950,0,40,62,1561.73,1279.26,31.2015,41,643.7073,31.2015,5,62,0.0244,13,75,1,9.3346,211.5318
951,11,3,72,168.03,149.09,37.2725,4,15.5,37.2725,2,61,0.0,3,64,1,1.1696,49.7209
952,0,76,60,1529.43,1284.9401,16.6875,77,482.1429,16.6875,11,60,0.013,15,75,1,15.8759,225.1167
953,0,66,71,1261.44,964.48,14.3952,67,11.6418,14.3952,6,71,0.0149,4,75,1,17.1222,252.7285
954,1,38,66,1830.94,1205.55,30.9115,39,23.359,30.9115,2,65,0.0769,9,74,1,16.3853,471.767
955,0,171,66,2690.23,2274.16,13.2219,172,281.8081,13.2219,14,66,0.0116,9,75,1,74.1145,1585.633
956,0,449,67,7578.02,6684.34,14.8541,450,1854.9222,14.8541,5,67,0.0067,8,75,0,138.0949,3367.0156
957,0,447,70,2892.67,2384.35,5.3222,448,124.1339,5.3222,11,70,0.0067,5,75,0,143.9894,775.3035
958,1,9,59,310.99,250.52,25.052,10,13.4,25.052,1,58,0.0,16,74,1,5.2168,132.7994
959,0,25,59,323.48,296.05,11.3865,26,3.8462,11.3865,4,59,0.1154,16,75,1,10.0004,103.7202
960,1,85,70,1915.62,1740.84,20.2423,86,7.593,20.2423,5,69,0.0116,5,74,1,49.4438,1319.6379
961,1,54,59,2957.91,2689.18,48.8942,55,19.6182,48.8942,3,58,0.0182,16,74,1,23.7875,1071.257
962,0,32,58,1020.8,674.26,20.4321,33,15.0909,20.4321,3,58,0.0,17,75,1,15.5646,286.2225
963,0,36,70,1632.8,1404.68,37.9643,37,3056.3514,37.9643,2,70,0.027,5,75,1,18.4764,895.8649
964,6,35,60,1160.75,952.9,26.4694,36,104.75,26.4694,3,54,0.0278,15,69,1,15.5694,360.2218
965,0,46,73,1508.3,1135.08,24.1506,47,15.3404,24.1506,2,73,0.0851,2,75,1,13.4074,320.7558
966,15,11,61,111.07,104.08,8.6733,12,2.5833,8.6733,3,46,0.0,14,60,1,4.5868,26.7918
967,1,8,62,294.8,225.24,25.0267,9,16.1111,25.0267,2,61,0.0,13,74,1,3.331,99.412
968,0,129,69,6510.1,5136.77,39.5136,130,25.7231,39.5136,5,69,0.0692,6,75,0,36.9976,2374.9122
969,53,4,66,237.93,199.89,39.978,5,29.4,39.978,1,13,0.0,9,22,2,1.4972,71.6795
970,4,8,61,443.8,378.43,42.0478,9,2993.8889,42.0478,2,57,0.0,14,71,1,2.9395,178.1245
971,0,78,67,2280.83,1988.6,25.1722,79,12.443,25.1722,1,67,0.0,8,75,1,36.4151,741.8885
972,0,107,61,3214.9,2756.51,25.5232,108,95.1667,25.5232,7,61,0.037,14,75,1,45.9234,1243.4472
973,1,56,61,8753.06,7717.9,135.4018,57,1035.6491,135.4018,5,60,0.0526,14,74,0,22.5563,2412.628
974,0,27,65,1609.7,1305.65,46.6304,28,27.1429,46.6304,3,65,0.0714,10,75,1,10.5731,465.737
975,0,125,59,3368.14,3039.49,24.1229,126,2730.7778,24.1229,4,59,0.0,16,75,1,57.5985,1685.3216
976,0,47,65,3526.01,3182.0,66.2917,48,393.7917,66.2917,4,65,0.1042,10,75,1,21.2683,1446.2649
977,6,19,58,674.25,532.16,26.608,20,17.1,26.608,5,52,0.0,17,69,1,6.9737,130.3472
978,6,51,59,2062.02,1797.59,34.569,52,13.6346,34.569,5,53,0.0,16,69,1,18.2482,454.0772
979,0,135,71,8410.93,6070.34,44.6349,136,560.3309,44.6349,13,71,0.4338,4,75,0,61.6595,1948.5726
980,0,21,64,983.01,758.22,34.4645,22,1471.8636,34.4645,4,64,0.0,11,75,1,7.8559,306.1458
981,1,25,63,892.42,766.18,29.4685,26,12.9615,29.4685,4,62,0.0,12,74,1,7.7715,383.6631
982,0,292,65,13288.19,11458.82,39.1086,293,3446.6451,39.1086,8,65,0.1911,10,75,0,127.6415,7017.6422
983,0,121,65,2309.45,1745.34,14.3061,122,8.9344,14.3061,2,65,0.1148,10,75,1,53.0998,472.8903
984,3,22,64,853.71,522.81,22.7309,23,16.9565,22.7309,6,61,0.087,11,72,1,6.5805,213.3869
985,0,79,74,1225.8,959.66,11.9958,80,798.775,11.9958,11,74,0.05,1,75,1,29.0604,440.5537
986,0,61,70,1303.19,1019.54,16.4442,62,9.2258,16.4442,4,70,0.0,5,75,1,26.2481,293.3128
987,2,61,70,1834.49,1488.88,24.0142,62,12.8871,24.0142,7,68,0.0161,5,73,1,24.4188,543.5911
988,3,165,73,5607.44,3885.73,23.408,166,2684.2048,23.408,4,70,0.1747,2,72,0,66.6849,2052.7534
989,0,131,68,3463.23,2734.54,20.7162,132,287.6515,20.7162,5,68,0.0303,7,75,1,37.8236,899.1562
990,10,14,62,227.12,201.8,13.4533,15,1591.0667,13.4533,4,52,0.0,13,65,1,6.2728,60.8358
991,1,26,68,1390.9199,1359.5,50.3519,27,798.1111,50.3519,2,67,0.0,7,74,1,9.3573,548.8819
992,3,17,59,432.54,409.23,22.735,18,6.2778,22.735,4,56,0.0,16,72,1,6.802,90.6263
993,0,84,60,2076.25,1640.0599,19.2948,85,12.6824,19.2948,5,60,0.1059,15,75,1,43.3228,790.6141
994,6,10,72,216.85,181.35,16.4864,11,7.2727,16.4864,4,66,0.0,3,69,1,4.8543,106.367
995,5,18,64,1172.79,989.79,52.0942,19,21.3158,52.0942,1,59,0.0526,11,70,1,10.4694,547.9102
996,0,72,72,1370.75,1050.68,14.3929,73,101.6575,14.3929,3,72,0.1507,3,75,1,33.8202,429.6877
997,5,72,70,3235.34,2928.52,40.1167,73,18.9726,40.1167,4,65,0.0274,5,70,1,26.1623,1310.8746
998,1,199,61,6410.85,4863.07,24.3153,200,1054.525,24.3154,5,60,0.07,14,74,0,91.0193,2823.8748
999,2,40,73,1492.84,1185.56,28.9161,41,17.9268,28.9161,5,71,0.0732,2,73,1,16.6079,666.333
1000,0,98,67,3008.6099,2613.01,26.394,99,519.9293,26.394,3,67,0.0101,8,75,1,38.9628,1279.6339
1001,0,44,72,1943.65,1677.24,37.272,45,20.8222,37.272,1,72,0.0444,3,75,1,16.3099,796.605
1002,4,17,64,512.7,432.24,24.0133,18,14.6667,24.0133,7,60,0.0,11,71,1,8.1432,234.8654
1003,0,50,70,1986.74,1500.75,29.4265,51,15.2941,29.4265,2,70,0.0392,5,75,1,18.3525,577.1173
1004,0,156,62,2678.91,2356.9,15.0121,157,2113.535,15.0121,7,62,0.0,13,75,1,56.5407,868.0025
1005,0,118,58,1674.75,1232.9,10.3605,119,8.8908,10.3605,2,58,0.0252,17,75,1,48.6885,475.387
1006,7,5,67,97.47,43.83,7.305,6,7.1667,7.305,1,60,0.3333,8,68,1,2.2026,11.8828
1007,0,101,64,1158.95,878.85,8.6162,102,63.2353,8.6162,7,64,0.0098,11,75,1,41.0558,278.5922
1008,0,17,63,165.86,141.13,7.8406,18,1178.1667,7.8406,4,63,0.0,12,75,1,7.5099,54.8734
1009,4,20,64,118.43,97.5,4.6429,21,5.5714,4.6429,4,60,0.0,11,71,1,9.2902,45.8174
1010,0,53,62,1501.2,1304.21,24.152,54,3129.1111,24.152,1,62,0.0,13,75,1,20.6205,713.9808
1011,0,95,68,2474.08,2223.54,23.1619,96,2071.8646,23.1619,8,68,0.0417,7,75,1,42.2547,968.5254
1012,0,102,66,1770.46,1451.14,14.0887,103,1040.6505,14.0887,2,66,0.0097,9,75,1,43.3446,784.7971
1013,0,31,67,896.44,714.07,22.3147,32,88.4062,22.3147,4,67,0.0312,8,75,1,9.3974,274.6515
1014,0,122,65,3239.5999,2704.94,21.9914,123,545.3171,21.9914,7,65,0.0407,10,75,1,65.1174,1351.5144
1015,0,84,68,2919.65,2333.44,27.4522,85,225.2471,27.4522,2,68,0.2,7,75,1,29.0569,925.5383
1016,2,28,74,1792.97,1613.22,55.6283,29,642.931,55.6283,3,72,0.0,1,73,1,7.0655,369.8239
1017,0,47,70,2300.85,1908.22,39.7546,48,25.2708,39.7546,2,70,0.1667,5,75,1,14.1645,783.6791
1018,3,133,69,1537.37,1292.82,9.6479,134,280.7761,9.6479,5,66,0.0746,6,72,1,40.8591,462.1231
1019,3,35,73,1161.21,946.5,26.2917,36,12.6667,26.2917,7,70,0.0,2,72,1,12.5965,245.9313
1020,0,107,62,5976.69,5086.66,47.0987,108,300.5833,47.0987,3,62,0.037,13,75,0,42.4795,2083.1729
1021,1,62,60,1572.85,1349.97,21.4281,63,11.4286,21.4281,3,59,0.0317,15,74,1,25.1164,812.6099
1022,4,34,68,256.09,200.18,5.7194,35,4.2286,5.7194,4,64,0.0,7,71,1,14.7153,80.4347
1023,0,416,59,23879.45,22507.79,53.9755,417,7303.5444,53.9755,10,59,0.024,16,75,0,196.2167,11845.205
1024,0,104,64,6777.47,5186.45,49.3948,105,812.2476,49.3948,6,64,0.1619,11,75,0,45.0068,2548.1651
1025,2,64,68,2333.07,1806.43,27.7912,65,19.5077,27.7912,2,66,0.0308,7,73,1,26.5608,569.6381
1026,13,25,73,412.54,279.71,10.7581,26,9.8846,10.7581,4,60,0.0,2,62,1,10.0718,123.1097
1027,3,29,67,824.91,673.22,22.4407,30,12.9,22.4407,5,64,0.0667,8,72,1,7.3825,116.9243
1028,11,10,69,116.16,100.06,9.0964,11,8.0909,9.0964,1,58,0.0909,6,64,1,3.5032,27.2529
1029,0,189,61,9875.02,8857.939,46.6207,190,5408.9263,46.6207,4,61,0.0947,14,75,0,52.0876,3177.6686
1030,0,26,63,1067.34,967.44,35.8311,27,14.4074,35.8311,5,63,0.037,12,75,1,10.8078,423.3823
1031,0,132,64,3895.02,3584.39,26.9503,133,2514.9774,26.9503,4,64,0.015,11,75,0,53.5753,1338.0435
1032,0,79,61,1893.12,1730.99,21.6374,80,210.5375,21.6374,5,61,0.075,14,75,1,41.5035,1004.0685
1033,8,18,63,1022.4,657.16,34.5874,19,22.4737,34.5874,2,55,0.2105,12,67,1,9.4202,320.9633
1034,1,57,67,565.74,474.19,8.1757,58,503.7241,8.1757,2,66,0.0,8,74,1,23.0349,188.9195
1035,16,3,44,183.04,171.25,42.8125,4,14.25,42.8125,3,28,0.0,31,59,1,1.6039,80.9217
1036,17,24,60,1026.42,910.53,36.4212,25,16.04,36.4212,3,43,0.0,15,58,1,11.4597,347.9807
1037,3,25,71,859.49,787.0,30.2692,26,15.6538,30.2692,8,68,0.0,4,72,1,8.2376,251.8727
1038,0,229,63,1399.89,1111.8,4.8339,230,4.2043,4.8339,5,63,0.0,12,75,1,94.4816,422.4165
1039,0,56,59,3679.09,3231.12,56.6863,57,21.4035,56.6863,3,59,0.0526,16,75,1,30.0583,1146.2715
1040,0,179,67,4309.47,3666.81,20.3712,180,8.7444,20.3712,13,67,0.0444,8,75,0,62.1304,1005.5035
1041,0,180,64,4486.32,3789.33,20.9355,181,12.2928,20.9355,11,64,0.011,11,75,0,85.9105,2661.9226
1042,0,178,69,3663.55,2735.94,15.2846,179,387.4525,15.2846,10,69,0.0279,6,75,0,76.8038,1292.4313
1043,6,16,59,840.09,482.74,28.3965,17,36.5882,28.3965,2,53,0.0,16,69,1,5.8252,118.8139
1044,1,17,67,418.23,315.86,17.5478,18,431.6667,17.5478,3,66,0.1667,8,74,1,8.0157,95.7017
1045,1,216,64,3438.16,2859.71,13.1784,217,2097.3041,13.1784,8,63,0.0046,11,74,0,100.9076,1293.0296
1046,0,114,67,3161.84,2822.54,24.5438,115,1250.0783,24.5438,2,67,0.0,8,75,1,45.1499,1637.2012
1047,1,57,59,770.48,610.79,10.5309,58,6.2759,10.5309,6,58,0.0862,16,74,1,21.5666,216.7555
1048,0,82,66,1457.27,1284.17,15.4719,83,1750.6627,15.4719,5,66,0.0602,9,75,1,27.2028,583.5296
1049,1,41,60,499.81,353.67,8.4207,42,7.4286,8.4207,5,59,0.0476,15,74,1,15.9553,146.7114
1050,2,97,58,3303.63,2903.81,29.6307,98,5155.4184,29.6307,2,56,0.0,17,73,1,48.467,1615.6732
1051,0,39,65,1546.18,1321.1901,33.0298,40,642.375,33.0298,4,65,0.15,10,75,1,12.8861,304.7909
1052,41,6,63,231.66,199.61,28.5157,7,15.5714,28.5157,1,22,0.1429,12,34,2,2.7026,97.4227
1053,0,63,59,3147.95,2816.64,44.01,64,550.7344,44.01,4,59,0.0156,16,75,1,21.6573,876.5788
1054,6,30,60,753.51,636.09,20.519,31,9.871,20.519,1,54,0.0,15,69,1,12.4801,317.7485
1055,0,61,66,981.4,783.47,12.6366,62,142.7581,12.6366,3,66,0.0,9,75,1,24.5631,253.2305
1056,0,51,71,3908.92,3272.98,62.9419,52,31.25,62.9419,6,71,0.0,4,75,1,30.4556,2003.6839
1057,0,121,67,5577.87,5049.42,41.3887,122,20.6967,41.3887,8,67,0.0082,8,75,0,35.6494,1611.2088
1058,0,447,65,2767.5,2314.43,5.1661,448,43.6205,5.1661,3,65,0.0112,10,75,0,240.0076,1193.0645
1059,23,3,69,47.99,43.02,10.755,4,6.25,10.755,1,46,0.0,6,52,2,1.1648,13.861
1060,0,51,74,5279.83,4494.45,86.4317,52,40.6923,86.4317,2,74,0.0,1,75,1,19.4548,1573.168
1061,0,71,62,2587.69,1986.88,27.5956,72,242.2222,27.5956,9,62,0.0,13,75,1,30.4873,715.3007
